county_fips,rail_key,verdict,unaccounted_count,evaluated_at,run_id
48021,setbackRules,refuse,1313,2026-09-18 14:03:26.519+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,setbackSideFt,refuse,1313,2026-09-18 14:02:59.071+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,situsAddress,pass,0,2026-09-18 14:01:55.975+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,situsCity,pass,0,2026-09-18 14:01:58.062+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,situsState,pass,0,2026-09-18 14:02:00.985+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,situsZip,pass,0,2026-09-18 14:02:02.954+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,specialDistricts,pass,0,2026-09-18 14:03:38.157+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,terrain,excluded-no-acquisition-path,0,2026-09-18 14:04:06.52+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,treeProtection,excluded-no-acquisition-path,0,2026-09-18 14:03:24.642+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,utilityService,pass,0,2026-09-18 14:03:52.864+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,valueHistory,pass,0,2026-09-18 14:03:44.54+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,wells,pass,0,2026-09-18 14:03:28.159+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,yearBuilt,pass,0,2026-09-18 14:02:21.148+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,zoningDistrict,pass,0,2026-09-18 14:02:49.345+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,zoningJurisdictionKey,pass,0,2026-09-18 14:02:51.145+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48021,zoningProvenance,pass,0,2026-09-18 14:02:52.955+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,acreageAcres,pass,0,2026-09-18 14:04:20.405+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,acreageMethod,pass,0,2026-09-18 14:04:22.279+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,acreageSqft,pass,0,2026-09-18 14:04:21.333+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,agValuation,refuse,24988,2026-09-18 14:05:01.432+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,apn,pass,0,2026-09-18 14:04:10.098+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,assessedValue,pass,0,2026-09-18 14:04:25.118+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,buildableAreaPct,excluded-no-acquisition-path,0,2026-09-18 14:04:43.077+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,buildableAreaSqFt,excluded-no-acquisition-path,0,2026-09-18 14:04:42.297+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,buildingFootprint,pass,0,2026-09-18 14:04:54.022+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,citationUrl,pass,0,2026-09-18 14:04:46.353+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,cityLimits,pass,0,2026-09-18 14:04:32.228+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,countyFips,pass,0,2026-09-18 14:04:31.322+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,easements,excluded-no-acquisition-path,0,2026-09-18 14:04:53.231+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,edgeSignal,excluded-no-acquisition-path,0,2026-09-18 14:04:47.809+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,envelopeDisclosure,excluded-no-acquisition-path,0,2026-09-18 14:04:47.143+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,envelopeStatus,excluded-no-acquisition-path,0,2026-09-18 14:04:37.017+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,etjStatus,excluded-mid-cutover,0,2026-09-18 14:04:33.073+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,exemptionCodes,pass,0,2026-09-18 14:04:30.472+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,flood,pass,0,2026-09-18 14:04:55.852+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,hoaDeedRestrictions,excluded-no-acquisition-path,0,2026-09-18 14:05:02.819+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,improvementValue,pass,0,2026-09-18 14:04:26.905+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,landUseCode,pass,0,2026-09-18 14:04:16.214+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,landUseDescription,excluded-mid-cutover,0,2026-09-18 14:04:17.313+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,landUseSource,pass,0,2026-09-18 14:04:18.407+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,landUseVintage,pass,0,2026-09-18 14:04:19.46+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,landValue,pass,0,2026-09-18 14:04:25.981+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,legalDescription,pass,0,2026-09-18 14:04:28.934+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,livingAreaSqft,pass,0,2026-09-18 14:04:27.832+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,marketValue,pass,0,2026-09-18 14:04:24.129+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,maxFootprintSqFt,pass,0,2026-09-18 14:04:45.536+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,maxHeightFt,pass,0,2026-09-18 14:04:44.698+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,maxImperviousCoverPct,refuse,24988,2026-09-18 14:04:48.586+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,maxLotCoveragePct,pass,0,2026-09-18 14:04:43.901+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,mineralRights,excluded-no-acquisition-path,0,2026-09-18 14:05:02.112+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,ossf,excluded-no-acquisition-path,0,2026-09-18 14:04:59.968+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,overlayDistricts,pass,0,2026-09-18 14:05:03.632+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,owner,pass,0,2026-09-18 14:04:57.031+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,parcelAreaSqFt,pass,0,2026-09-18 14:04:41.543+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,parcelGeometry,excluded-mid-cutover,0,2026-09-18 14:05:04.342+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,permits,excluded-no-acquisition-path,0,2026-09-18 14:04:52.505+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,pipelines,excluded-mid-cutover,0,2026-09-18 14:04:51.81+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,publicRecordRefs,excluded-no-acquisition-path,0,2026-09-18 14:04:59.264+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,railCorridor,excluded-mid-cutover,0,2026-09-18 14:05:06.458+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,roads,excluded-mid-cutover,0,2026-09-18 14:05:05.043+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,salesHistory,excluded-no-acquisition-path,0,2026-09-18 14:04:58.517+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,schoolDistrict,pass,0,2026-09-18 14:04:33.887+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,setbackCornerFt,refuse,951,2026-09-18 14:04:40.705+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,setbackFrontFt,refuse,951,2026-09-18 14:04:38.192+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,setbackRearFt,refuse,951,2026-09-18 14:04:39.909+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,setbackRules,refuse,951,2026-09-18 14:04:50.115+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,setbackSideFt,refuse,951,2026-09-18 14:04:39.054+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,situsAddress,pass,0,2026-09-18 14:04:12.071+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,situsCity,pass,0,2026-09-18 14:04:13.122+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,situsState,pass,0,2026-09-18 14:04:14.2+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,situsZip,pass,0,2026-09-18 14:04:15.185+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,specialDistricts,pass,0,2026-09-18 14:04:54.98+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,terrain,excluded-no-acquisition-path,0,2026-09-18 14:05:05.727+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,treeProtection,excluded-no-acquisition-path,0,2026-09-18 14:04:49.295+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,utilityService,pass,0,2026-09-18 14:05:00.681+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,valueHistory,pass,0,2026-09-18 14:04:57.73+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,wells,pass,0,2026-09-18 14:04:51.032+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
