county_fips,rail_key,verdict,unaccounted_count,evaluated_at,run_id
48055,schoolDistrict,pass,0,2026-09-16 21:05:37.179+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,setbackCornerFt,pass,0,2026-09-16 21:05:43.888+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,setbackFrontFt,pass,0,2026-09-16 21:05:41.414+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,setbackRearFt,pass,0,2026-09-16 21:05:43.084+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,setbackRules,pass,0,2026-09-16 21:05:54.603+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,setbackSideFt,pass,0,2026-09-16 21:05:42.288+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,situsAddress,pass,0,2026-09-16 21:05:17.948+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,situsCity,pass,0,2026-09-16 21:05:18.839+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,situsState,excluded,0,2026-09-16 21:05:19.653+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,situsZip,pass,0,2026-09-16 21:05:20.465+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,specialDistricts,pass,0,2026-09-16 21:05:59.249+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,terrain,excluded,0,2026-09-16 21:06:11.112+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,treeProtection,excluded,0,2026-09-16 21:05:53.728+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,utilityService,pass,0,2026-09-16 21:06:05.267+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,valueHistory,pass,0,2026-09-16 21:06:02.128+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,wells,pass,0,2026-09-16 21:05:55.397+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,yearBuilt,pass,0,2026-09-16 21:05:27.078+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,zoningDistrict,pass,0,2026-09-16 21:05:38.187+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,zoningJurisdictionKey,pass,0,2026-09-16 21:05:38.952+00,587080ac-c454-4e4b-8262-63d81c8737e1
48055,zoningProvenance,pass,0,2026-09-16 21:05:39.775+00,587080ac-c454-4e4b-8262-63d81c8737e1
48113,flood,refuse,0,2026-09-14 16:57:42.048+00,9cb10162-7bc7-4ad5-b3ff-10ed8e31cf52
48209,acreageAcres,pass,0,2026-09-16 21:29:27.188+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,acreageMethod,refuse,433,2026-09-16 21:34:14.692+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,acreageSqft,pass,0,2026-09-16 21:31:53.929+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,agValuation,excluded,0,2026-09-16 21:39:18.429+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,apn,pass,0,2026-09-16 21:08:15.308+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,assessedValue,pass,0,2026-09-16 21:37:03.09+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,buildableAreaPct,excluded,0,2026-09-16 21:38:10.754+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,buildableAreaSqFt,excluded,0,2026-09-16 21:38:07.784+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,buildingFootprint,pass,0,2026-09-16 21:38:53.008+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,citationUrl,excluded,0,2026-09-16 21:38:22.782+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,cityLimits,pass,0,2026-09-16 21:37:31.369+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,countyFips,pass,0,2026-09-16 21:37:27.149+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,easements,excluded,0,2026-09-16 21:38:50.328+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,edgeSignal,excluded,0,2026-09-16 21:38:28.915+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,envelopeDisclosure,excluded,0,2026-09-16 21:38:26.057+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,envelopeStatus,excluded,0,2026-09-16 21:37:48.574+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,etjStatus,excluded,0,2026-09-16 21:37:34.25+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,exemptionCodes,pass,0,2026-09-16 21:37:23.291+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,flood,pass,0,2026-09-16 21:38:58.343+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,hoaDeedRestrictions,excluded,0,2026-09-16 21:39:24.279+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,improvementValue,pass,0,2026-09-16 21:37:10.995+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,landUseCode,pass,0,2026-09-16 21:20:14.096+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,landUseDescription,excluded,0,2026-09-16 21:22:25.124+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,landUseSource,refuse,636,2026-09-16 21:24:43.498+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,landUseVintage,pass,0,2026-09-16 21:27:05.697+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,landValue,pass,0,2026-09-16 21:37:07.068+00,587080ac-c454-4e4b-8262-63d81c8737e1
